event_index,relation,operation,latency_micros,answer_delta_count,live_tuple_count,aggregate_group_count,used_memory_bytes,correctness_status
1553,customer,INSERT,590,0,1553,0,43167384,
1554,customer,INSERT,592,0,1554,0,45886152,
1555,customer,INSERT,592,0,1555,0,45886152,
1556,customer,INSERT,595,0,1556,0,45886152,
1557,customer,INSERT,590,0,1557,0,45886152,
1558,customer,INSERT,593,0,1558,0,45886152,
1559,customer,INSERT,590,0,1559,0,45886152,
1560,customer,INSERT,595,0,1560,0,48604920,
1561,customer,INSERT,595,0,1561,0,48604920,
1562,customer,INSERT,596,0,1562,0,48604920,
1563,customer,INSERT,592,0,1563,0,48604920,
1564,customer,INSERT,593,0,1564,0,48604920,
1565,customer,INSERT,593,0,1565,0,48604920,
1566,customer,INSERT,594,0,1566,0,51323688,
1567,customer,INSERT,749,0,1567,0,51323688,
1568,customer,INSERT,675,0,1568,0,51323688,
1569,customer,INSERT,605,0,1569,0,51323688,
1570,customer,INSERT,601,0,1570,0,51323688,
1571,customer,INSERT,598,0,1571,0,51323688,
1572,customer,INSERT,595,0,1572,0,51323688,
1573,customer,INSERT,597,0,1573,0,54042456,
1574,customer,INSERT,594,0,1574,0,54042456,
1575,customer,INSERT,606,0,1575,0,54042456,
1576,customer,INSERT,593,0,1576,0,54042456,
1577,customer,INSERT,6293,0,1577,0,54042456,
1578,customer,INSERT,3143,0,1578,0,54042456,
1579,customer,INSERT,1248,0,1579,0,56761224,
1580,customer,INSERT,872,0,1580,0,56761224,
1581,customer,INSERT,554,0,1581,0,56761224,
1582,customer,INSERT,554,0,1582,0,56761224,
1583,customer,INSERT,562,0,1583,0,56761224,
1584,customer,INSERT,548,0,1584,0,56761224,
1585,customer,INSERT,865,0,1585,0,59480008,
1586,customer,INSERT,551,0,1586,0,59480008,
1587,customer,INSERT,546,0,1587,0,59480008,
1588,customer,INSERT,543,0,1588,0,59480008,
1589,customer,INSERT,544,0,1589,0,59480008,
1590,customer,INSERT,544,0,1590,0,59480008,
1591,customer,INSERT,655,0,1591,0,62198792,
1592,customer,INSERT,546,0,1592,0,62198792,
1593,customer,INSERT,546,0,1593,0,62198792,
1594,customer,INSERT,545,0,1594,0,62198792,
1595,customer,INSERT,553,0,1595,0,62198792,
1596,customer,INSERT,558,0,1596,0,62198792,
1597,customer,INSERT,715,0,1597,0,64917552,
1598,customer,INSERT,550,0,1598,0,64917552,
1599,customer,INSERT,546,0,1599,0,64917552,
1600,customer,INSERT,549,0,1600,0,64917552,
1601,customer,INSERT,548,0,1601,0,64917552,
1602,customer,INSERT,548,0,1602,0,64917552,
1603,customer,INSERT,548,0,1603,0,64917552,
1604,customer,INSERT,551,0,1604,0,67636320,
1605,customer,INSERT,552,0,1605,0,67636320,
1606,customer,INSERT,550,0,1606,0,67636320,
1607,customer,INSERT,551,0,1607,0,67636320,
1608,customer,INSERT,552,0,1608,0,67636320,
1609,customer,INSERT,594,0,1609,0,67636320,
1610,customer,INSERT,556,0,1610,0,70355080,
1611,customer,INSERT,557,0,1611,0,70355080,
1612,customer,INSERT,557,0,1612,0,70355080,
1613,customer,INSERT,565,0,1613,0,70355080,
1614,customer,INSERT,559,0,1614,0,70355080,
1615,customer,INSERT,560,0,1615,0,70355080,
1616,customer,INSERT,561,0,1616,0,73073864,
1617,customer,INSERT,561,0,1617,0,73073864,
1618,customer,INSERT,573,0,1618,0,73073864,
1619,customer,INSERT,561,0,1619,0,73073864,
1620,customer,INSERT,558,0,1620,0,73073864,
1621,customer,INSERT,559,0,1621,0,73073864,
1622,customer,INSERT,561,0,1622,0,75792624,
1623,customer,INSERT,564,0,1623,0,75792624,
1624,customer,INSERT,561,0,1624,0,75792624,
1625,customer,INSERT,559,0,1625,0,75792624,
1626,orders,INSERT,1936,0,1626,0,75792624,
1627,orders,INSERT,1014,0,1627,0,75792624,
1628,orders,INSERT,668,0,1628,0,78511392,
1629,orders,INSERT,595,0,1629,0,78511392,
1630,orders,INSERT,903,0,1630,0,78511392,
1631,orders,INSERT,606,0,1631,0,78511392,
1632,orders,INSERT,607,0,1632,0,78511392,
1633,orders,INSERT,610,0,1633,0,78511392,
1634,orders,INSERT,613,0,1634,0,81230152,
1635,orders,INSERT,617,0,1635,0,81230152,
1636,orders,INSERT,624,0,1636,0,81230152,
1637,orders,INSERT,625,0,1637,0,81230152,
1638,orders,INSERT,633,0,1638,0,81230152,
1639,orders,INSERT,630,0,1639,0,81230152,
1640,orders,INSERT,1019,0,1640,0,83948936,
1641,orders,INSERT,630,0,1641,0,83948936,
1642,orders,INSERT,629,0,1642,0,83948936,
1643,orders,INSERT,626,0,1643,0,83948936,
1644,orders,INSERT,699,0,1644,0,83948936,
1645,orders,INSERT,635,0,1645,0,83948936,
1646,orders,INSERT,635,0,1646,0,86667688,
1647,orders,INSERT,637,0,1647,0,86667688,
1648,orders,INSERT,639,0,1648,0,86667688,
1649,orders,INSERT,642,0,1649,0,86667688,
1650,orders,INSERT,642,0,1650,0,86667688,
1651,orders,INSERT,634,0,1651,0,86667688,
1652,orders,INSERT,670,0,1652,0,89386440,
1653,orders,INSERT,710,0,1653,0,89386440,
1654,orders,INSERT,635,0,1654,0,89386440,
1655,orders,INSERT,649,0,1655,0,89386440,
1656,orders,INSERT,639,0,1656,0,89386440,
1657,orders,INSERT,1019,0,1657,0,89386440,
1658,orders,INSERT,848,0,1658,0,92105224,
1659,orders,INSERT,1015,0,1659,0,92105224,
1660,orders,INSERT,744,0,1660,0,92105224,
1661,orders,INSERT,642,0,1661,0,92105224,
1662,orders,INSERT,644,0,1662,0,92105224,
1663,orders,INSERT,642,0,1663,0,92105224,
1664,orders,INSERT,645,0,1664,0,94823992,
1665,orders,INSERT,647,0,1665,0,94823992,
1666,orders,INSERT,650,0,1666,0,94823992,
1667,orders,INSERT,649,0,1667,0,94823992,
1668,orders,INSERT,650,0,1668,0,94823992,
1669,orders,INSERT,653,0,1669,0,97542776,
1670,orders,INSERT,708,0,1670,0,97542776,
1671,orders,INSERT,653,0,1671,0,97542776,
1672,orders,INSERT,653,0,1672,0,97542776,
1673,orders,INSERT,655,0,1673,0,97542776,
1674,orders,INSERT,661,0,1674,0,97542776,
1675,orders,INSERT,972,0,1675,0,100261560,
1676,orders,INSERT,659,0,1676,0,100261560,
1677,orders,INSERT,659,0,1677,0,100261560,
1678,orders,INSERT,648,0,1678,0,100261560,
1679,orders,INSERT,642,0,1679,0,100261560,
1680,orders,INSERT,645,0,1680,0,100261560,
1681,orders,INSERT,646,0,1681,0,102980344,
1682,orders,INSERT,836,0,1682,0,102980344,
1683,orders,INSERT,702,0,1683,0,102980344,
1684,orders,INSERT,666,0,1684,0,102980344,
1685,orders,INSERT,658,0,1685,0,102980344,
1686,orders,INSERT,667,0,1686,0,102980344,
1687,orders,INSERT,662,0,1687,0,105699128,
1688,orders,INSERT,656,0,1688,0,105699128,
1689,orders,INSERT,657,0,1689,0,105699128,
1690,orders,INSERT,657,0,1690,0,105699128,
1691,orders,INSERT,683,0,1691,0,105699128,
1692,orders,INSERT,662,0,1692,0,108417912,
1693,orders,INSERT,664,0,1693,0,108417912,
1694,orders,INSERT,660,0,1694,0,108417912,
1695,orders,INSERT,663,0,1695,0,108417912,
1696,orders,INSERT,1759,0,1696,0,108417912,
1697,orders,INSERT,1111,0,1697,0,108417912,
1698,orders,INSERT,735,0,1698,0,111136696,
1699,orders,INSERT,677,0,1699,0,111136696,
1700,orders,INSERT,699,0,1700,0,111136696,
1701,orders,INSERT,673,0,1701,0,111136696,
1702,orders,INSERT,680,0,1702,0,111136696,
1703,orders,INSERT,677,0,1703,0,111136696,
1704,orders,INSERT,714,0,1704,0,113855464,
1705,orders,INSERT,697,0,1705,0,113855464,
1706,orders,INSERT,685,0,1706,0,113855464,
1707,orders,INSERT,686,0,1707,0,113855464,
1708,orders,INSERT,682,0,1708,0,113855464,
1709,orders,INSERT,688,0,1709,0,116574216,
1710,orders,INSERT,681,0,1710,0,116574216,
1711,orders,INSERT,680,0,1711,0,116574216,
1712,orders,INSERT,691,0,1712,0,116574216,
1713,orders,INSERT,681,0,1713,0,116574216,
1714,orders,INSERT,685,0,1714,0,116574216,
1715,orders,INSERT,690,0,1715,0,119292968,
1716,orders,INSERT,688,0,1716,0,119292968,
1717,orders,INSERT,689,0,1717,0,119292968,
1718,orders,INSERT,688,0,1718,0,119292968,
1719,orders,INSERT,691,0,1719,0,119292968,
1720,orders,INSERT,694,0,1720,0,122011720,
1721,orders,INSERT,697,0,1721,0,122011720,
1722,orders,INSERT,700,0,1722,0,122011720,
1723,orders,INSERT,700,0,1723,0,122011720,
1724,orders,INSERT,703,0,1724,0,122011720,
1725,orders,INSERT,702,0,1725,0,122011720,
1726,orders,INSERT,735,0,1726,0,124730504,
1727,orders,INSERT,707,0,1727,0,124730504,
1728,orders,INSERT,702,0,1728,0,124730504,
1729,orders,INSERT,706,0,1729,0,124730504,
1730,orders,INSERT,706,0,1730,0,124730504,
1731,orders,INSERT,706,0,1731,0,127449256,
1732,orders,INSERT,701,0,1732,0,127449256,
1733,orders,INSERT,677,0,1733,0,127449256,
1734,orders,INSERT,677,0,1734,0,127449256,
1735,orders,INSERT,680,0,1735,0,127449256,
1736,orders,INSERT,681,0,1736,0,127449256,
1737,orders,INSERT,683,0,1737,0,130168040,
1738,orders,INSERT,721,0,1738,0,130168040,
1739,orders,INSERT,759,0,1739,0,130168040,
1740,orders,INSERT,688,0,1740,0,130168040,
1741,orders,INSERT,688,0,1741,0,130168040,
1742,orders,INSERT,686,0,1742,0,132886792,
1743,orders,INSERT,683,0,1743,0,132886792,
1744,orders,INSERT,685,0,1744,0,132886792,
1745,orders,INSERT,686,0,1745,0,132886792,
1746,orders,INSERT,683,0,1746,0,132886792,
1747,orders,INSERT,687,0,1747,0,132886792,
1748,orders,INSERT,688,0,1748,0,135605560,
1749,orders,INSERT,689,0,1749,0,135605560,
1750,orders,INSERT,718,0,1750,0,135605560,
1751,orders,INSERT,707,0,1751,0,135605560,
1752,orders,INSERT,698,0,1752,0,135605560,
1753,orders,INSERT,696,0,1753,0,138324328,
1754,orders,INSERT,688,0,1754,0,138324328,
1755,orders,INSERT,693,0,1755,0,138324328,
1756,orders,INSERT,698,0,1756,0,138324328,
1757,orders,INSERT,696,0,1757,0,138324328,
1758,orders,INSERT,696,0,1758,0,141043088,
1759,orders,INSERT,695,0,1759,0,141043088,
1760,orders,INSERT,700,0,1760,0,141043088,
1761,orders,INSERT,713,0,1761,0,141043088,
1762,orders,INSERT,728,0,1762,0,141043088,
1763,orders,INSERT,697,0,1763,0,141043088,
1764,orders,INSERT,713,0,1764,0,143761840,
1765,orders,INSERT,699,0,1765,0,143761840,
1766,orders,INSERT,1797,0,1766,0,143761840,
1767,orders,INSERT,872,0,1767,0,143761840,
1768,orders,INSERT,713,0,1768,0,143761840,
1769,orders,INSERT,711,0,1769,0,144138256,
1770,orders,INSERT,11107,0,1770,0,13479592,
1771,orders,INSERT,4152,0,1771,0,13479592,
1772,orders,INSERT,717,0,1772,0,13479592,
1773,orders,INSERT,893,0,1773,0,13479592,
1774,orders,INSERT,759,0,1774,0,13479592,
1775,orders,INSERT,714,0,1775,0,13479592,
1776,orders,INSERT,708,0,1776,0,13479592,
1777,orders,INSERT,702,0,1777,0,13479592,
1778,orders,INSERT,992,0,1778,0,13479592,
1779,orders,INSERT,700,0,1779,0,13479592,
1780,orders,INSERT,733,0,1780,0,18922472,
1781,orders,INSERT,696,0,1781,0,18922472,
1782,orders,INSERT,691,0,1782,0,18922472,
1783,orders,INSERT,698,0,1783,0,18922472,
1784,orders,INSERT,699,0,1784,0,18922472,
1785,orders,INSERT,698,0,1785,0,18922472,
1786,orders,INSERT,702,0,1786,0,18922472,
1787,orders,INSERT,705,0,1787,0,18922472,
1788,orders,INSERT,705,0,1788,0,18922472,
1789,orders,INSERT,702,0,1789,0,18922472,
1790,orders,INSERT,708,0,1790,0,18922472,
1791,orders,INSERT,705,0,1791,0,24365240,
1792,orders,INSERT,720,0,1792,0,24365240,
1793,orders,INSERT,708,0,1793,0,24365240,
1794,orders,INSERT,709,0,1794,0,24365240,
1795,orders,INSERT,710,0,1795,0,24365240,
1796,orders,INSERT,713,0,1796,0,24365240,
1797,orders,INSERT,749,0,1797,0,24365240,
1798,orders,INSERT,721,0,1798,0,24365240,
1799,orders,INSERT,717,0,1799,0,24365240,
1800,orders,INSERT,716,0,1800,0,24365240,
1801,orders,INSERT,712,0,1801,0,29808048,
1802,orders,INSERT,717,0,1802,0,29808048,
1803,orders,INSERT,721,0,1803,0,29808048,
1804,orders,INSERT,735,0,1804,0,29808048,
1805,orders,INSERT,719,0,1805,0,29808048,
1806,orders,INSERT,713,0,1806,0,29808048,
1807,orders,INSERT,732,0,1807,0,29808048,
1808,orders,INSERT,722,0,1808,0,29808048,
1809,orders,INSERT,725,0,1809,0,29808048,
1810,orders,INSERT,736,0,1810,0,29808048,
1811,orders,INSERT,1030,0,1811,0,35250832,
1812,orders,INSERT,742,0,1812,0,35250832,
1813,orders,INSERT,726,0,1813,0,35250832,
1814,orders,INSERT,750,0,1814,0,35250832,
1815,orders,INSERT,726,0,1815,0,35250832,
1816,orders,INSERT,726,0,1816,0,35250832,
1817,orders,INSERT,724,0,1817,0,35250832,
1818,orders,INSERT,734,0,1818,0,35250832,
1819,orders,INSERT,732,0,1819,0,35250832,
1820,orders,INSERT,725,0,1820,0,35250832,
1821,orders,INSERT,740,0,1821,0,35250832,
1822,orders,INSERT,736,0,1822,0,40693600,
1823,orders,INSERT,734,0,1823,0,40693600,
1824,orders,INSERT,738,0,1824,0,40693600,
1825,orders,INSERT,735,0,1825,0,40693600,
1826,orders,INSERT,732,0,1826,0,40693600,
1827,orders,INSERT,737,0,1827,0,40693600,
1828,orders,INSERT,749,0,1828,0,40693600,
1829,orders,INSERT,737,0,1829,0,40693600,
1830,orders,INSERT,741,0,1830,0,40693600,
1831,orders,INSERT,738,0,1831,0,40693600,
1832,orders,INSERT,741,0,1832,0,46136368,
1833,orders,INSERT,741,0,1833,0,46136368,
1834,orders,INSERT,741,0,1834,0,46136368,
1835,orders,INSERT,752,0,1835,0,46136368,
1836,orders,INSERT,743,0,1836,0,46136368,
1837,orders,INSERT,748,0,1837,0,46136368,
1838,orders,INSERT,743,0,1838,0,46136368,
1839,orders,INSERT,745,0,1839,0,46136368,
1840,orders,INSERT,747,0,1840,0,46136368,
1841,orders,INSERT,761,0,1841,0,46136368,
1842,orders,INSERT,753,0,1842,0,51579136,
1843,orders,INSERT,744,0,1843,0,51579136,
1844,orders,INSERT,750,0,1844,0,51579136,
1845,orders,INSERT,743,0,1845,0,51579136,
1846,orders,INSERT,745,0,1846,0,51579136,
1847,orders,INSERT,746,0,1847,0,51579136,
1848,orders,INSERT,747,0,1848,0,51579136,
1849,orders,INSERT,747,0,1849,0,51579136,
1850,orders,INSERT,736,0,1850,0,51579136,
1851,orders,INSERT,748,0,1851,0,51579136,
1852,orders,INSERT,735,0,1852,0,57021904,
1853,orders,INSERT,733,0,1853,0,57021904,
1854,orders,INSERT,732,0,1854,0,57021904,
1855,orders,INSERT,764,0,1855,0,57021904,
1856,orders,INSERT,735,0,1856,0,57021904,
1857,orders,INSERT,737,0,1857,0,57021904,
1858,orders,INSERT,736,0,1858,0,57021904,
1859,orders,INSERT,737,0,1859,0,57021904,
1860,orders,INSERT,738,0,1860,0,57021904,
1861,orders,INSERT,739,0,1861,0,62464672,
1862,orders,INSERT,739,0,1862,0,62464672,
1863,orders,INSERT,1540,0,1863,0,62464672,
1864,orders,INSERT,1239,0,1864,0,62464672,
1865,orders,INSERT,1024,0,1865,0,62464672,
1866,orders,INSERT,934,0,1866,0,62464672,
1867,orders,INSERT,753,0,1867,0,62464672,
1868,orders,INSERT,913,0,1868,0,62464672,
1869,orders,INSERT,744,0,1869,0,62464672,
1870,orders,INSERT,750,0,1870,0,62464672,
1871,orders,INSERT,1235,0,1871,0,67907424,
1872,orders,INSERT,753,0,1872,0,67907424,
1873,orders,INSERT,749,0,1873,0,67907424,
1874,orders,INSERT,752,0,1874,0,67907424,
1875,orders,INSERT,750,0,1875,0,67907424,
1876,orders,INSERT,743,0,1876,0,67907424,
1877,orders,INSERT,747,0,1877,0,67907424,
1878,orders,INSERT,746,0,1878,0,67907424,
1879,orders,INSERT,745,0,1879,0,67907424,
1880,orders,INSERT,748,0,1880,0,67907424,
1881,orders,INSERT,869,0,1881,0,73350208,
1882,orders,INSERT,768,0,1882,0,73350208,
1883,orders,INSERT,757,0,1883,0,73350208,
1884,orders,INSERT,755,0,1884,0,73350208,
1885,orders,INSERT,754,0,1885,0,73350208,
1886,orders,INSERT,751,0,1886,0,73350208,
1887,orders,INSERT,757,0,1887,0,73350208,
1888,orders,INSERT,755,0,1888,0,73350208,
1889,orders,INSERT,755,0,1889,0,73350208,
1890,orders,INSERT,756,0,1890,0,78792992,
1891,orders,INSERT,756,0,1891,0,78792992,
1892,orders,INSERT,759,0,1892,0,78792992,
1893,orders,INSERT,759,0,1893,0,78792992,
1894,orders,INSERT,755,0,1894,0,78792992,
1895,orders,INSERT,760,0,1895,0,78792992,
1896,orders,INSERT,760,0,1896,0,78792992,
1897,orders,INSERT,760,0,1897,0,78792992,
1898,orders,INSERT,762,0,1898,0,78792992,
1899,orders,INSERT,769,0,1899,0,78792992,
1900,orders,INSERT,764,0,1900,0,84235776,
1901,orders,INSERT,761,0,1901,0,84235776,
1902,orders,INSERT,765,0,1902,0,84235776,
1903,orders,INSERT,766,0,1903,0,84235776,
1904,orders,INSERT,765,0,1904,0,84235776,
1905,orders,INSERT,764,0,1905,0,84235776,
1906,orders,INSERT,767,0,1906,0,84235776,
1907,orders,INSERT,768,0,1907,0,84235776,
1908,orders,INSERT,771,0,1908,0,84235776,
1909,orders,INSERT,894,0,1909,0,89678536,
1910,orders,INSERT,785,0,1910,0,89678536,
1911,orders,INSERT,768,0,1911,0,89678536,
1912,orders,INSERT,772,0,1912,0,89678536,
1913,orders,INSERT,772,0,1913,0,89678536,
1914,orders,INSERT,768,0,1914,0,89678536,
1915,orders,INSERT,768,0,1915,0,89678536,
1916,orders,INSERT,772,0,1916,0,89678536,
1917,orders,INSERT,773,0,1917,0,89678536,
1918,orders,INSERT,771,0,1918,0,89678536,
1919,orders,INSERT,789,0,1919,0,95121288,
1920,orders,INSERT,806,0,1920,0,95121288,
1921,orders,INSERT,779,0,1921,0,95121288,
1922,orders,INSERT,781,0,1922,0,95121288,
1923,orders,INSERT,798,0,1923,0,95121288,
1924,orders,INSERT,776,0,1924,0,95121288,
1925,orders,INSERT,778,0,1925,0,95121288,
1926,orders,INSERT,776,0,1926,0,95121288,
1927,orders,INSERT,770,0,1927,0,95121288,
1928,orders,INSERT,772,0,1928,0,100564056,
1929,orders,INSERT,775,0,1929,0,100564056,
1930,orders,INSERT,777,0,1930,0,100564056,
1931,orders,INSERT,774,0,1931,0,100564056,
1932,orders,INSERT,817,0,1932,0,100564056,
1933,orders,INSERT,774,0,1933,0,100564056,
1934,orders,INSERT,810,0,1934,0,100564056,
1935,orders,INSERT,781,0,1935,0,100564056,
1936,orders,INSERT,782,0,1936,0,100564056,
1937,orders,INSERT,782,0,1937,0,100564056,
1938,orders,INSERT,781,0,1938,0,106006824,
1939,orders,INSERT,786,0,1939,0,106006824,
1940,orders,INSERT,805,0,1940,0,106006824,
1941,orders,INSERT,782,0,1941,0,106006824,
1942,orders,INSERT,783,0,1942,0,106006824,
1943,orders,INSERT,786,0,1943,0,106006824,
1944,orders,INSERT,812,0,1944,0,106006824,
1945,orders,INSERT,803,0,1945,0,106006824,
1946,orders,INSERT,789,0,1946,0,106006824,
1947,orders,INSERT,809,0,1947,0,111449608,
1948,orders,INSERT,800,0,1948,0,111449608,
1949,orders,INSERT,800,0,1949,0,111449608,
1950,orders,INSERT,786,0,1950,0,111449608,
1951,orders,INSERT,788,0,1951,0,111449608,
1952,orders,INSERT,788,0,1952,0,111449608,
1953,orders,INSERT,790,0,1953,0,111449608,
1954,orders,INSERT,787,0,1954,0,111449608,
1955,orders,INSERT,789,0,1955,0,111449608,
1956,orders,INSERT,791,0,1956,0,116892360,
1957,orders,INSERT,798,0,1957,0,116892360,
1958,orders,INSERT,793,0,1958,0,116892360,
1959,orders,INSERT,793,0,1959,0,116892360,
1960,orders,INSERT,790,0,1960,0,116892360,
1961,orders,INSERT,794,0,1961,0,116892360,
1962,orders,INSERT,795,0,1962,0,116892360,
1963,orders,INSERT,798,0,1963,0,116892360,
1964,orders,INSERT,799,0,1964,0,116892360,
1965,orders,INSERT,1235,0,1965,0,122335112,
1966,orders,INSERT,813,0,1966,0,122335112,
1967,orders,INSERT,801,0,1967,0,122335112,
1968,orders,INSERT,801,0,1968,0,122335112,
1969,orders,INSERT,804,0,1969,0,122335112,
1970,orders,INSERT,805,0,1970,0,122335112,
1971,orders,INSERT,807,0,1971,0,122335112,
1972,orders,INSERT,806,0,1972,0,122335112,
1973,orders,INSERT,804,0,1973,0,122335112,
1974,orders,INSERT,807,0,1974,0,127777896,
1975,orders,INSERT,803,0,1975,0,127777896,
1976,orders,INSERT,805,0,1976,0,127777896,
1977,orders,INSERT,814,0,1977,0,127777896,
1978,orders,INSERT,808,0,1978,0,127777896,
1979,orders,INSERT,810,0,1979,0,127777896,
1980,orders,INSERT,808,0,1980,0,127777896,
1981,orders,INSERT,812,0,1981,0,127777896,
1982,orders,INSERT,825,0,1982,0,127777896,
1983,orders,INSERT,836,0,1983,0,133220648,
1984,orders,INSERT,824,0,1984,0,133220648,
1985,orders,INSERT,828,0,1985,0,133220648,
1986,orders,INSERT,837,0,1986,0,133220648,
1987,orders,INSERT,817,0,1987,0,133220648,
1988,orders,INSERT,816,0,1988,0,133220648,
1989,orders,INSERT,823,0,1989,0,133220648,
1990,orders,INSERT,817,0,1990,0,133220648,
1991,orders,INSERT,819,0,1991,0,133220648,
1992,orders,INSERT,820,0,1992,0,138663432,
1993,orders,INSERT,851,0,1993,0,138663432,
1994,orders,INSERT,825,0,1994,0,138663432,
1995,orders,INSERT,824,0,1995,0,138663432,
1996,orders,INSERT,826,0,1996,0,138663432,
1997,orders,INSERT,825,0,1997,0,138663432,
1998,orders,INSERT,822,0,1998,0,138663432,
1999,orders,INSERT,825,0,1999,0,138663432,
2000,orders,INSERT,826,0,2000,0,138663432,ok
2001,orders,INSERT,837,0,2001,0,144106192,
2002,orders,INSERT,820,0,2002,0,144106192,
2003,orders,INSERT,825,0,2003,0,144106192,
2004,orders,INSERT,825,0,2004,0,144106192,
2005,orders,INSERT,854,0,2005,0,144106192,
2006,orders,INSERT,828,0,2006,0,144106192,
2007,orders,INSERT,829,0,2007,0,144106192,
2008,orders,INSERT,832,0,2008,0,144106192,
2009,orders,INSERT,829,0,2009,0,144106192,
2010,orders,INSERT,859,0,2010,0,149548960,
2011,orders,INSERT,825,0,2011,0,149548960,
2012,orders,INSERT,834,0,2012,0,149548960,
2013,orders,INSERT,855,0,2013,0,149548960,
2014,orders,INSERT,827,0,2014,0,149548960,
2015,orders,INSERT,830,0,2015,0,149548960,
2016,orders,INSERT,827,0,2016,0,149548960,
2017,orders,INSERT,833,0,2017,0,149548960,
2018,orders,INSERT,870,0,2018,0,154991712,
2019,orders,INSERT,848,0,2019,0,154991712,
2020,orders,INSERT,834,0,2020,0,154991712,
2021,orders,INSERT,825,0,2021,0,154991712,
2022,orders,INSERT,826,0,2022,0,154991712,
2023,orders,INSERT,826,0,2023,0,154991712,
2024,orders,INSERT,826,0,2024,0,154991712,
2025,orders,INSERT,863,0,2025,0,154991712,
2026,orders,INSERT,838,0,2026,0,154991712,
2027,orders,INSERT,1085,0,2027,0,160434496,
2028,orders,INSERT,1131,0,2028,0,160434496,
2029,orders,INSERT,1130,0,2029,0,160434496,
2030,orders,INSERT,1095,0,2030,0,160434496,
2031,orders,INSERT,1098,0,2031,0,160434496,
2032,orders,INSERT,1107,0,2032,0,160434496,
2033,orders,INSERT,1108,0,2033,0,160434496,
2034,orders,INSERT,1114,0,2034,0,160434496,
2035,orders,INSERT,1088,0,2035,0,160434496,
2036,orders,INSERT,1113,0,2036,0,165877280,
2037,orders,INSERT,1102,0,2037,0,165877280,
2038,orders,INSERT,1105,0,2038,0,165877280,
2039,orders,INSERT,1102,0,2039,0,165877280,
2040,orders,INSERT,1111,0,2040,0,165877280,
2041,orders,INSERT,1102,0,2041,0,165877280,
2042,orders,INSERT,1102,0,2042,0,165877280,
2043,orders,INSERT,1094,0,2043,0,165877280,
2044,orders,INSERT,1100,0,2044,0,171320040,
2045,orders,INSERT,1097,0,2045,0,171320040,
2046,orders,INSERT,1113,0,2046,0,171320040,
2047,orders,INSERT,1105,0,2047,0,171320040,
2048,orders,INSERT,1097,0,2048,0,171320040,
2049,orders,INSERT,1100,0,2049,0,171320040,
2050,orders,INSERT,1104,0,2050,0,171320040,
2051,orders,INSERT,1099,0,2051,0,171320040,
2052,orders,INSERT,1138,0,2052,0,171320040,
2053,orders,INSERT,1106,0,2053,0,176762800,
2054,orders,INSERT,1103,0,2054,0,176762800,
2055,orders,INSERT,1102,0,2055,0,176762800,
2056,orders,INSERT,1101,0,2056,0,176762800,
2057,orders,INSERT,1105,0,2057,0,176762800,
2058,orders,INSERT,1103,0,2058,0,176762800,
2059,orders,INSERT,1119,0,2059,0,176762800,
2060,orders,INSERT,1138,0,2060,0,176762800,
2061,orders,INSERT,1117,0,2061,0,182205552,
2062,orders,INSERT,1120,0,2062,0,182205552,
2063,orders,INSERT,1122,0,2063,0,182205552,
2064,orders,INSERT,1122,0,2064,0,182205552,
2065,orders,INSERT,1117,0,2065,0,182205552,
2066,orders,INSERT,1117,0,2066,0,182205552,
2067,orders,INSERT,1119,0,2067,0,182205552,
2068,orders,INSERT,1132,0,2068,0,182205552,
2069,orders,INSERT,1121,0,2069,0,182205552,
2070,orders,INSERT,1135,0,2070,0,187648304,
2071,orders,INSERT,1126,0,2071,0,187648304,
2072,orders,INSERT,1128,0,2072,0,187648304,
2073,orders,INSERT,1125,0,2073,0,187648304,
2074,orders,INSERT,1122,0,2074,0,187648304,
2075,orders,INSERT,1143,0,2075,0,187648304,
2076,orders,INSERT,1123,0,2076,0,187648304,
2077,orders,INSERT,1124,0,2077,0,187648304,
2078,orders,INSERT,1125,0,2078,0,193091064,
2079,orders,INSERT,1129,0,2079,0,193091064,
2080,orders,INSERT,1133,0,2080,0,193091064,
2081,orders,INSERT,1142,0,2081,0,193091064,
2082,orders,INSERT,1129,0,2082,0,193091064,
2083,orders,INSERT,1135,0,2083,0,193091064,
2084,orders,INSERT,1156,0,2084,0,193091064,
2085,orders,INSERT,1132,0,2085,0,193091064,
2086,orders,INSERT,1146,0,2086,0,193091064,
2087,orders,INSERT,1135,0,2087,0,198533832,
2088,orders,INSERT,1143,0,2088,0,198533832,
2089,orders,INSERT,1139,0,2089,0,198533832,
2090,orders,INSERT,1192,0,2090,0,198533832,
2091,orders,INSERT,1136,0,2091,0,198533832,
2092,orders,INSERT,1133,0,2092,0,198533832,
2093,orders,INSERT,1137,0,2093,0,198533832,
2094,orders,INSERT,1140,0,2094,0,198533832,
2095,orders,INSERT,1477,0,2095,0,203976616,
2096,orders,INSERT,1158,0,2096,0,203976616,
2097,orders,INSERT,1188,0,2097,0,203976616,
2098,orders,INSERT,1149,0,2098,0,203976616,
2099,orders,INSERT,1155,0,2099,0,203976616,
2100,orders,INSERT,1145,0,2100,0,203976616,
2101,orders,INSERT,1145,0,2101,0,203976616,
2102,orders,INSERT,1142,0,2102,0,203976616,
2103,orders,INSERT,1207,0,2103,0,209419400,
2104,orders,INSERT,1147,0,2104,0,209419400,
2105,orders,INSERT,1161,0,2105,0,209419400,
